# lattitude, longitude, altitude meters, cumulative distance meters
-18.90768,134.11001,321.3048096,903112.396155
-18.90831,134.11123,326.0474243,903258.608226
-18.90912,134.11234,328.0516052,903406.075078
-18.91011,134.11337,329.6980286,903560.535158
-18.91085,134.11397,333.0443726,903664.238186
-18.91161,134.11447,333.3047791,903763.777201
-18.91286,134.11508,336.6974792,903916.867603
-18.91369,134.11537,337.6066895,904014.070315
-18.91453,134.11557,336.6871338,904109.814057
-18.92083,134.11645,340.3451233,904816.431364
-18.92224,134.11674,341.8328857,904976.156074
-18.92364,134.11712,343.47229,905136.878478
-18.92818,134.11865,345.7896729,905666.734123
-18.92998,134.11916,347.2302246,905873.948761
-18.93132,134.11945,345.7659607,906026.040027
-18.93731,134.12037,351.7885437,906699.089813
-18.93867,134.12064,351.8418579,906852.958114
-18.94042,134.12116,353.597229,907055.088785
-18.94346,134.1223,351.4865417,907413.755069
-18.94465,134.12292,351.8269348,907561.271204
-18.94574,134.12371,349.8616638,907708.217522
-18.9467,134.12465,346.2637329,907853.711031
-18.9488,134.12712,345.4472656,908203.005757
-18.94983,134.12805,344.2091064,908353.616231
-18.95098,134.12885,342.0713806,908506.686262
-18.95227,134.12951,342.09021,908666.038942
-18.97101,134.13819,313.9429321,910940.988061
-18.97226,134.13893,312.6918945,911100.281343
-18.97343,134.13973,310.7987976,911255.207867
-18.97525,134.1412,307.2077332,911509.862509
-18.97602,134.14172,306.9216919,911611.452949
-18.97724,134.14234,304.1959229,911761.963096
-18.97767,134.14249,303.1228027,911812.311304
-18.97854,134.14274,301.9956665,911912.558978
-18.97942,134.1429,299.6224365,912011.846278
-18.98031,134.14297,299.9395142,912111.083094
-18.98119,134.14294,300.4544067,912208.985463
-18.9927,134.14119,300.3744507,913501.998497
-18.9941,134.14094,299.8527222,913659.874899
-18.99504,134.14069,299.419281,913767.652472
-18.99637,134.14025,301.5229797,913922.608429
-19.00496,134.13656,301.0308838,914953.553135
-19.00585,134.1363,300.8542786,915056.222313
-19.00673,134.13615,299.8863525,915155.336446
-19.00805,134.13608,296.9162903,915302.298128
-19.00892,134.13616,296.2824097,915399.402645
-19.01482,134.13706,295.747467,916062.240454
-19.0161,134.13735,295.664917,916207.798527
-19.01692,134.13761,296.9252014,916302.987059
-19.01867,134.13841,296.750824,916514.974327
-19.03608,134.1481,304.8706665,918702.504067
-19.04574,134.15304,307.1394348,919895.568178
-19.04739,134.15375,308.9821777,920093.636133
-19.05191,134.1554,307.1138,920625.316216
-19.07008,134.16394,315.8900452,922836.117105
-19.07103,134.16446,317.6953125,922955.05065
-19.0717,134.16491,319.3641968,923043.293558
-19.07286,134.16598,319.7406921,923214.413004
-19.07341,134.16662,321.6048279,923305.318695
-19.07451,134.16816,325.4627991,923508.179678
-19.07571,134.16939,331.7229614,923693.955686
-19.07638,134.16991,334.0735474,923786.349096
-19.07699,134.1703,335.2701416,923865.598635
-19.07769,134.17066,335.6694946,923952.141988
-19.0785,134.17101,338.2441101,924049.430429
-19.08128,134.17183,337.5096741,924370.338123
-19.08275,134.17221,333.7980347,924538.60172
-19.08382,134.17263,332.1917419,924665.502624
-19.08622,134.17382,331.9568176,924960.215446
-19.08792,134.1745,330.7272034,925162.301456
-19.0897,134.17509,327.0584106,925369.711184
-19.09133,134.17548,322.794281,925555.534196
-19.09333,134.17585,326.87854,925781.296961
-19.09541,134.17605,319.6377563,926013.535208
-19.09701,134.17609,318.6879883,926191.496735
-19.09843,134.17604,317.9955444,926349.480937
-19.10006,134.17589,320.0559082,926531.41264
-19.10182,134.17561,323.646698,926729.314781
-19.10382,134.17509,319.8694763,926958.318025
-19.10841,134.1737,315.8614197,927489.187332
-19.11316,134.17213,306.8208008,928042.522511
-19.11996,134.16973,304.4491272,928839.583364
-19.12177,134.16918,305.6813965,929048.976803
-19.12292,134.16887,304.1659241,929180.933213
-19.12475,134.16849,302.1136169,929388.299135
-19.12663,134.16818,299.8990784,929599.867277
-19.12918,134.16795,300.8461609,929884.44202
-19.17801,134.1661,321.0916138,935317.566511
-19.2064,134.16918,310.6833496,938490.917213
-19.20777,134.16944,311.7538757,938645.681376
-19.20839,134.16961,313.95224,938716.895759
-19.25305,134.18213,323.9172668,943853.885573
-19.25378,134.18228,322.0451355,943936.571111
-19.29917,134.18539,299.6511841,948994.253859
-19.30069,134.18554,299.5718689,949164.001649
-19.32434,134.189,300.7857361,951818.708492
-19.3316,134.19008,301.3829956,952633.89872
-19.33866,134.19121,300.110199,953427.837685
-19.3751,134.19719,313.2052307,957528.059748
-19.41904,134.20453,326.0,962474.243036
-19.43338,134.20697,327.2040405,964089.177089
-19.46572,134.21234,338.1130066,967729.032658
-19.48267,134.21507,336.8628235,969635.391953
-19.51595,134.22027,353.9501038,973375.883538
-19.54628,134.22552,344.9182434,976793.008325
-19.55056,134.22625,345.225647,977275.03078
-19.55162,134.22636,343.6949158,977393.459587
-19.55261,134.22638,343.6657715,977503.562515
-19.55372,134.2263,342.6502686,977627.273226
-19.55484,134.22611,342.0471802,977753.39276
-19.55616,134.22574,341.5978394,977905.20386
-19.557,134.22542,341.9395752,978004.443446
-19.55829,134.22477,340.1930542,978163.232545
-19.55937,134.22407,340.4332886,978303.949459
-19.56014,134.22346,340.4814453,978410.794656
-19.56137,134.22225,339.901001,978597.286876
-19.56413,134.21889,342.5302124,979064.324651
-19.56495,134.21798,342.8463745,979196.250767
-19.57075,134.21287,347.6387024,980034.449733
-19.57131,134.21234,348.7092896,980117.88155
-19.57231,134.21124,352.0,980278.026086
-19.57333,134.20987,353.4381104,980460.963178
-19.57416,134.20852,354.5635681,980629.849418
-19.57568,134.2055,356.0112,980988.563355
-19.57635,134.20436,356.9665527,981129.329419
-19.57745,134.20286,355.3526611,981328.470389
-19.5784,134.20179,356.901825,981482.50027
-19.57957,134.20069,355.5133667,981656.299811
-19.58079,134.19974,358.8364868,981824.551382
-19.58236,134.19878,359.8787842,982026.025468
-19.58323,134.19834,360.5019836,982133.185975
-19.58417,134.19794,361.0845337,982245.796527
-19.5855,134.19749,361.2881775,982401.017917
-19.58625,134.19729,361.0623474,982487.005822
-19.5882,134.19697,363.6958313,982706.412079
-19.59016,134.19689,366.0,982924.515218
-19.59288,134.19707,368.3515625,983227.55266
-19.59535,134.19705,367.2903137,983502.212126
-19.60432,134.19608,373.9041443,984504.792872
-19.60775,134.19549,392.59198,984891.166157
-19.61377,134.19393,381.3486328,985580.214693
-19.61638,134.19331,384.3977661,985877.610329
-19.61865,134.19292,388.0609741,986133.306795
-19.62027,134.19271,385.8535767,986314.780478
-19.62161,134.19257,383.040741,986464.501479
-19.62396,134.19245,379.659668,986726.11164
-19.62571,134.19243,378.2050476,986920.714042
-19.63017,134.1925,371.9857788,987416.697607
-19.63363,134.19239,368.7893677,987801.604493
-19.63832,134.19194,369.2879028,988325.233811
-19.63841,134.19198,369.351593,988336.082635
-19.63879,134.19197,369.1600952,988378.349638
-19.64478,134.19139,366.9188843,989047.171096
-19.64581,134.19109,367.0605774,989165.932688
-19.64585,134.19125,367.0,989183.268455
-19.64581,134.19109,367.0605774,989200.604223
-19.65734,134.18739,360.4148254,990539.949761
-19.65807,134.18715,359.8886414,990624.923535
-19.65819,134.18704,359.6987305,990642.550849
-19.66147,134.18611,357.846405,991020.04745
-19.66729,134.18427,355.4338989,991695.272807
-19.68874,134.17736,349.2504578,994187.717575
-19.69041,134.17688,347.9417725,994380.09266
-19.69137,134.17678,348.5371094,994487.351944
-19.69219,134.17676,348.9301453,994578.555865
-19.69358,134.17693,348.0,994734.138136
-19.69489,134.17728,348.155426,994884.341379
-19.7283,134.19093,346.9934998,998864.675927
-19.72944,134.19132,346.2525635,998997.848631
-19.73049,134.19152,345.3912659,999116.465071
-19.74917,134.19334,336.813446,1001202.30211
-19.75204,134.19338,335.7323303,1001521.45902
-19.75293,134.19344,335.0799255,1001620.62152
-19.76307,134.19439,329.9855347,1002752.5125
-19.86803,134.20447,335.7310181,1014471.07129
-19.87179,134.20479,336.6082458,1014890.5013
-19.96356,134.21368,348.0,1025137.0959
-19.96615,134.21396,348.2462769,1025426.5737
-19.96853,134.21481,347.414978,1025705.72941
-19.96965,134.21499,348.0666199,1025831.6805
-20.01199,134.21907,357.0329285,1030558.93825
-20.01336,134.21912,356.0,1030711.36485
-20.01412,134.21903,356.6748657,1030796.3945
-20.01551,134.21862,356.0098877,1030956.7817
-20.03833,134.20748,363.190918,1033748.41133
-20.04004,134.20676,364.2394714,1033952.89002
-20.04102,134.2064,364.9647522,1034068.16763
-20.04275,134.20588,366.6562805,1034268.05707
-20.04477,134.20544,366.5259705,1034497.3252
-20.04585,134.20526,365.2007141,1034618.87883
-20.04721,134.20512,364.5064392,1034770.80945
-20.04843,134.20503,366.6424255,1034906.79263
-20.04965,134.20502,367.125061,1035042.45447
-20.05208,134.20516,367.0,1035313.0536
-20.0533,134.20533,366.2651367,1035449.86867
-20.05529,134.20571,366.7686462,1035674.67832
-20.05687,134.20613,367.0910339,1035855.76068
-20.10371,134.21966,379.4524841,1041252.40143
-20.10686,134.22054,380.1260071,1041614.51802
-20.10869,134.2208,379.6937561,1041819.80779
-20.1231,134.22092,382.2339172,1043422.17566
-20.22687,134.22145,367.5649414,1054961.0058
-20.23347,134.22225,366.680542,1055699.62368
-20.24261,134.22362,364.9291992,1056725.94687
-20.2845,134.22887,355.0175171,1061415.98551
-20.28659,134.22909,355.0,1061649.51293
-20.29496,134.22974,355.0,1062582.68014
-20.32318,134.23318,355.0,1065741.03973
-20.32911,134.23408,356.5877075,1066407.0701
-20.34254,134.23572,356.0904541,1067910.17577
-20.35252,134.23708,358.9581604,1069028.9226
-20.42683,134.24616,362.9615784,1077345.83836
-20.42957,134.24653,362.4216919,1077652.94221
-20.4374,134.24774,363.4229431,1078532.67995
-20.44256,134.24845,362.4759827,1079111.19521
-20.4756,134.25246,373.831604,1082808.75187
-20.47871,134.2528,375.8645935,1083156.37703
-20.47998,134.25287,375.9884644,1083297.7827
-20.48195,134.2529,376.0,1083516.859
-20.48385,134.25281,376.7687378,1083728.33724
-20.48559,134.25264,378.578125,1083922.62503
-20.48704,134.25243,377.6983337,1084085.33472
-20.48921,134.252,378.2208557,1084330.74944
-20.49261,134.25123,379.0,1084717.22572
-20.49355,134.25114,379.352417,1084822.16848
-20.49438,134.25114,380.3525696,1084914.46029
-20.49514,134.25121,380.0018921,1084999.28231
-20.49591,134.25136,379.8093567,1085086.31618
-20.49697,134.25169,380.8761292,1085209.09212
-20.4982,134.25227,381.6281738,1085358.60906
-20.49902,134.2528,381.026123,1085465.1971
-20.50018,134.2538,382.4489746,1085630.98419
-20.5077,134.26085,386.53479,1086743.79424
-20.50963,134.26245,387.7287598,1087015.49865
-20.51489,134.26633,388.9740295,1087726.39466
-20.52872,134.27407,399.3043213,1089462.65335
-20.52962,134.27445,399.148468,1089570.26811
-20.53059,134.27472,398.0482178,1089681.73153
-20.53122,134.27483,398.362793,1089752.7147
-20.53257,134.27491,397.9665527,1089903.05882
-20.53373,134.27481,395.0708008,1090032.46458
-20.53462,134.27462,394.6513977,1090133.38639
-20.53733,134.27376,397.2142639,1090447.74936
-20.53872,134.27348,398.4612732,1090605.03617
-20.53939,134.27342,398.0548401,1090679.79825
-20.54014,134.27344,398.8438721,1090763.2204
-20.54269,134.27373,403.447937,1091048.37081
-20.54391,134.27368,401.9177856,1091184.12848
-20.54456,134.27358,400.851593,1091257.15132
-20.54563,134.27331,401.587738,1091379.40616
-20.54624,134.27308,401.1277466,1091451.33856
-20.54727,134.27257,402.6583557,1091577.58084
-20.54786,134.2722,404.9157104,1091653.66086
-20.54845,134.27176,405.4895325,1091733.67859
-20.54931,134.27096,407.07547,1091860.4968
-20.54996,134.27019,408.9046326,1091968.43873
-20.55067,134.2691,410.4502869,1092106.68761
-20.55159,134.2671,414.0939941,1092338.69561
-20.55357,134.2624,411.8384399,1092875.29441
-20.55418,134.26123,410.8057556,1093014.72179
-20.5546,134.2606,411.1843567,1093095.2422
-20.55534,134.25972,410.7076721,1093218.38953
-20.55588,134.25917,410.8436279,1093301.3626
-20.55663,134.25854,408.3453369,1093407.46294
-20.5578,134.25781,406.0675049,1093558.13483
-20.5587,134.25738,404.7417908,1093667.76759
-20.5593,134.25717,404.2879639,1093737.97569
-20.56065,134.25685,404.8530579,1093891.74145
-20.56138,134.25677,403.5805969,1093973.33993
-20.56244,134.25676,401.9470215,1094091.21111
-20.56303,134.25681,400.6688232,1094157.0223
-20.56803,134.25756,399.0,1094718.45306
-20.56861,134.25762,398.8259888,1094783.24798
-20.56978,134.25761,398.0159302,1094913.35018
-20.57127,134.25736,397.0833435,1095081.06236
-20.57215,134.25707,398.3649292,1095183.46534
-20.57335,134.2565,398.5567932,1095329.49866
-20.57397,134.25612,399.379303,1095408.98309
-20.57468,134.25559,401.0803833,1095505.3006
-20.58072,134.24952,392.9777527,1096427.44662
-20.58174,134.24866,391.6359253,1096571.94026
-20.58298,134.24792,390.3115845,1096729.88105
-20.59078,134.24439,385.0635681,1097671.82884
-20.59186,134.24371,387.544342,1097811.22686
-20.5925,134.24318,389.0131226,1097901.27088
-20.59316,134.24255,387.4271545,1097999.68939
-20.60662,134.22727,373.2254639,1100183.60816
-20.60768,134.22615,372.1099243,1100349.38226
-20.60863,134.22524,372.508606,1100491.25979
-20.60988,134.22417,372.3132324,1100669.36438
-20.61111,134.22323,371.078064,1100837.52296
-20.61285,134.22209,372.6386108,1101064.48431
-20.61384,134.22152,372.336731,1101189.53435
-20.61602,134.22044,370.7029724,1101456.73111
-20.61871,134.21944,367.3214417,1101773.43385
-20.61989,134.21911,367.746521,1101909.0641
-20.62145,134.21876,365.8753967,1102086.31128
-20.62417,134.21838,366.0,1102391.33594
-20.62583,134.2183,367.2348022,1102576.10718
-20.62725,134.21832,366.9110107,1102734.01771
-20.62876,134.21842,364.9324036,1102902.24424
-20.63099,134.21874,365.0687256,1103152.43501
-20.63222,134.219,365.2407837,1103291.85531
-20.63377,134.21942,363.0924072,1103469.66276
-20.66079,134.22747,360.0357666,1106588.72619
-20.66354,134.22818,361.0,1106903.30832
-20.74306,134.24405,359.679718,1115898.2903
-20.74582,134.24449,361.7097778,1116208.58014
-20.74735,134.24465,360.0883179,1116379.51995
-20.75016,134.24481,360.9319458,1116692.42029
-20.75266,134.2448,361.5369873,1116970.40954
-20.75553,134.24459,361.9172363,1117290.28513
-20.75796,134.24427,358.0115051,1117562.52971
-20.76148,134.24356,361.2277527,1117960.83682
-20.78895,134.23749,361.4856873,1121079.86977
-20.79,134.23729,361.776947,1121198.46117
-20.79163,134.23711,360.0329895,1121380.67226
-20.79312,134.23701,357.8152771,1121546.67851
-20.79475,134.23702,359.9292297,1121727.92922
-20.79613,134.23709,360.5895081,1121881.55066
-20.81798,134.23947,360.7365417,1124323.72175
-20.83308,134.24106,363.286499,1126010.87734
-20.83702,134.24117,364.1098328,1126449.13448
-20.84006,134.24103,364.0,1126787.48001
-20.84268,134.24074,364.247467,1127080.36531
-20.84522,134.24033,364.5984192,1127365.99598
-20.84696,134.23996,365.1115112,1127563.25853
-20.84912,134.23942,366.7317505,1127809.90749
-20.92987,134.21677,378.1125793,1137092.09293
-21.02146,134.1909,394.0944214,1147624.67917
-21.21274,134.13662,426.5465393,1169626.64776
-21.21371,134.13623,426.9562378,1169741.83444
-21.21471,134.1357,427.7281189,1169865.86137
-21.23074,134.1269,429.5440369,1171868.15187
-21.23187,134.12635,430.5555115,1172006.12902
-21.23306,134.12586,430.0586548,1172147.86259
-21.23505,134.12513,431.0,1172381.71842
-21.23598,134.12472,430.6587219,1172493.52028
-21.23722,134.12409,430.3069458,1172646.08137
-21.23836,134.12343,430.763092,1172790.12243
-21.23918,134.12287,431.0550232,1172898.20751
-21.24004,134.12223,431.3113708,1173014.588
-21.24117,134.12127,431.0780334,1173174.86072
-21.24304,134.11935,429.4145813,1173462.66861
-21.2482,134.11359,431.0658875,1174290.65398
-21.30268,134.05098,444.3258057,1183166.74512
-21.30414,134.04934,443.7019348,1183401.73754
-21.30603,134.04735,445.3355103,1183696.12957
-21.30745,134.0459,446.0,1183914.06324
-21.32915,134.02486,449.9766541,1187165.56598
-21.359,133.99578,454.4986267,1191647.48563
-21.39723,133.95832,473.9985657,1197402.10666
-21.40971,133.94603,490.0602417,1199284.81448
-21.41091,133.94495,493.1600037,1199458.89649
-21.41182,133.94423,496.1547546,1199584.572
-21.41262,133.94366,494.5265808,1199691.31896
-21.41368,133.943,492.0250854,1199827.55605
-21.41514,133.94228,489.3922119,1200006.19249
-21.45593,133.92601,499.8887024,1204844.36386
-21.4926,133.91149,498.6781311,1209189.88726
-21.49639,133.90996,499.6130066,1209640.06492
-21.49785,133.90928,500.5238647,1209816.99785
-21.49894,133.90875,500.2479858,1209950.0269
-21.5017,133.90723,502.8242493,1210294.86836
-21.51145,133.9015,505.4512939,1211530.49674
-21.5128,133.90062,506.7771912,1211706.05688
-21.51447,133.89937,506.8092957,1211932.33972
-21.52276,133.89212,512.8566895,1213120.69353
-21.52335,133.89161,511.2762451,1213204.87855
-21.52373,133.89136,511.086792,1213254.41804
-21.5247,133.89077,511.1831665,1213378.34639
-21.52913,133.88906,512.1548462,1213901.7343
-21.53007,133.88862,512.682251,1214015.73634
-21.53055,133.88835,513.0057373,1214075.97501
-21.53138,133.88778,511.6961365,1214185.49151
-21.53219,133.88709,512.2564087,1214300.40856
-21.53309,133.88611,513.6878052,1214442.85194
-21.53408,133.88466,513.0372925,1214628.89487
-21.53453,133.88375,513.2523193,1214735.49301
-21.53488,133.88289,512.5327759,1214832.58653
-21.53522,133.88176,513.4923096,1214955.428
-21.53534,133.88122,514.0737915,1215012.85326
